Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Flags
TCP,10.0.2.5,5810,10.0.2.4,33206,AR
TCP,10.0.2.5,33899,10.0.2.4,33206,AR
TCP,10.0.2.5,2394,10.0.2.4,33206,AR
TCP,10.0.2.5,5950,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,4002,S
TCP,10.0.2.4,33206,10.0.2.5,10004,S
TCP,10.0.2.4,33206,10.0.2.5,4000,S
TCP,10.0.2.4,33206,10.0.2.5,1097,S
TCP,10.0.2.4,33206,10.0.2.5,2161,S
TCP,10.0.2.4,33206,10.0.2.5,109,S
TCP,10.0.2.4,33206,10.0.2.5,5405,S
TCP,10.0.2.4,33206,10.0.2.5,1935,S
TCP,10.0.2.4,33206,10.0.2.5,10215,S
TCP,10.0.2.4,33206,10.0.2.5,1002,S
TCP,10.0.2.4,33206,10.0.2.5,1058,S
TCP,10.0.2.4,33206,10.0.2.5,705,S
TCP,10.0.2.5,4002,10.0.2.4,33206,AR
TCP,10.0.2.5,10004,10.0.2.4,33206,AR
TCP,10.0.2.5,4000,10.0.2.4,33206,AR
TCP,10.0.2.5,1097,10.0.2.4,33206,AR
TCP,10.0.2.5,2161,10.0.2.4,33206,AR
TCP,10.0.2.5,109,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,4443,S
TCP,10.0.2.4,33206,10.0.2.5,1201,S
TCP,10.0.2.4,33206,10.0.2.5,666,S
TCP,10.0.2.4,33206,10.0.2.5,255,S
TCP,10.0.2.4,33206,10.0.2.5,6689,S
TCP,10.0.2.4,33206,10.0.2.5,10012,S
TCP,10.0.2.4,33206,10.0.2.5,88,S
TCP,10.0.2.4,33206,10.0.2.5,15660,S
TCP,10.0.2.4,33206,10.0.2.5,3659,S
TCP,10.0.2.4,33206,10.0.2.5,3269,S
TCP,10.0.2.5,5405,10.0.2.4,33206,AR
TCP,10.0.2.5,1935,10.0.2.4,33206,AR
TCP,10.0.2.5,10215,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,2010,S
TCP,10.0.2.4,33206,10.0.2.5,1083,S
TCP,10.0.2.4,33206,10.0.2.5,1106,S
TCP,10.0.2.4,33206,10.0.2.5,2702,S
TCP,10.0.2.4,33206,10.0.2.5,1052,S
TCP,10.0.2.4,33206,10.0.2.5,100,S
TCP,10.0.2.4,33206,10.0.2.5,524,S
TCP,10.0.2.4,33206,10.0.2.5,16993,S
TCP,10.0.2.4,33206,10.0.2.5,5214,S
TCP,10.0.2.4,33206,10.0.2.5,8600,S
TCP,10.0.2.4,33206,10.0.2.5,3404,S
TCP,10.0.2.4,33206,10.0.2.5,4045,S
TCP,10.0.2.4,33206,10.0.2.5,2179,S
TCP,10.0.2.4,33206,10.0.2.5,843,S
TCP,10.0.2.4,33206,10.0.2.5,10025,S
TCP,10.0.2.4,33206,10.0.2.5,2605,S
TCP,10.0.2.4,33206,10.0.2.5,616,S
TCP,10.0.2.4,33206,10.0.2.5,1782,S
TCP,10.0.2.5,1002,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,49,S
TCP,10.0.2.4,33206,10.0.2.5,9290,S
TCP,10.0.2.4,33206,10.0.2.5,5915,S
TCP,10.0.2.4,33206,10.0.2.5,1147,S
TCP,10.0.2.5,1058,10.0.2.4,33206,AR
TCP,10.0.2.5,705,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1048,S
TCP,10.0.2.4,33206,10.0.2.5,6789,S
TCP,10.0.2.4,33206,10.0.2.5,3801,S
TCP,10.0.2.4,33206,10.0.2.5,49167,S
TCP,10.0.2.4,33206,10.0.2.5,1121,S
TCP,10.0.2.4,33206,10.0.2.5,9666,S
TCP,10.0.2.5,4443,10.0.2.4,33206,AR
TCP,10.0.2.5,1201,10.0.2.4,33206,AR
TCP,10.0.2.5,666,10.0.2.4,33206,AR
TCP,10.0.2.5,255,10.0.2.4,33206,AR
TCP,10.0.2.5,6689,10.0.2.4,33206,AR
TCP,10.0.2.5,10012,10.0.2.4,33206,AR
TCP,10.0.2.5,88,10.0.2.4,33206,AR
TCP,10.0.2.5,15660,10.0.2.4,33206,AR
TCP,10.0.2.5,3659,10.0.2.4,33206,AR
TCP,10.0.2.5,3269,10.0.2.4,33206,AR
TCP,10.0.2.5,2010,10.0.2.4,33206,AR
TCP,10.0.2.5,1083,10.0.2.4,33206,AR
TCP,10.0.2.5,1106,10.0.2.4,33206,AR
TCP,10.0.2.5,2702,10.0.2.4,33206,AR
TCP,10.0.2.5,1052,10.0.2.4,33206,AR
TCP,10.0.2.5,100,10.0.2.4,33206,AR
TCP,10.0.2.5,524,10.0.2.4,33206,AR
TCP,10.0.2.5,16993,10.0.2.4,33206,AR
TCP,10.0.2.5,5214,10.0.2.4,33206,AR
TCP,10.0.2.5,8600,10.0.2.4,33206,AR
TCP,10.0.2.5,3404,10.0.2.4,33206,AR
TCP,10.0.2.5,4045,10.0.2.4,33206,AR
TCP,10.0.2.5,2179,10.0.2.4,33206,AR
TCP,10.0.2.5,843,10.0.2.4,33206,AR
TCP,10.0.2.5,10025,10.0.2.4,33206,AR
TCP,10.0.2.5,2605,10.0.2.4,33206,AR
TCP,10.0.2.5,616,10.0.2.4,33206,AR
TCP,10.0.2.5,1782,10.0.2.4,33206,AR
TCP,10.0.2.5,49,10.0.2.4,33206,AR
TCP,10.0.2.5,9290,10.0.2.4,33206,AR
TCP,10.0.2.5,5915,10.0.2.4,33206,AR
TCP,10.0.2.5,1147,10.0.2.4,33206,AR
TCP,10.0.2.5,1048,10.0.2.4,33206,AR
TCP,10.0.2.5,6789,10.0.2.4,33206,AR
TCP,10.0.2.5,3801,10.0.2.4,33206,AR
TCP,10.0.2.5,49167,10.0.2.4,33206,AR
TCP,10.0.2.5,1121,10.0.2.4,33206,AR
TCP,10.0.2.5,9666,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,6346,S
TCP,10.0.2.4,33206,10.0.2.5,12174,S
TCP,10.0.2.4,33206,10.0.2.5,5431,S
TCP,10.0.2.4,33206,10.0.2.5,83,S
TCP,10.0.2.4,33206,10.0.2.5,5960,S
TCP,10.0.2.4,33206,10.0.2.5,1063,S
TCP,10.0.2.4,33206,10.0.2.5,1029,S
TCP,10.0.2.5,6346,10.0.2.4,33206,AR
TCP,10.0.2.5,12174,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,9968,S
TCP,10.0.2.4,33206,10.0.2.5,903,S
TCP,10.0.2.5,5431,10.0.2.4,33206,AR
TCP,10.0.2.5,83,10.0.2.4,33206,AR
TCP,10.0.2.5,5960,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1217,S
TCP,10.0.2.4,33206,10.0.2.5,8290,S
TCP,10.0.2.4,33206,10.0.2.5,254,S
TCP,10.0.2.4,33206,10.0.2.5,2222,S
TCP,10.0.2.4,33206,10.0.2.5,5678,S
TCP,10.0.2.4,33206,10.0.2.5,8001,S
TCP,10.0.2.4,33206,10.0.2.5,31038,S
TCP,10.0.2.4,33206,10.0.2.5,1862,S
TCP,10.0.2.4,33206,10.0.2.5,1972,S
TCP,10.0.2.4,33206,10.0.2.5,5550,S
TCP,10.0.2.4,33206,10.0.2.5,30718,S
TCP,10.0.2.5,1063,10.0.2.4,33206,AR
TCP,10.0.2.5,1029,10.0.2.4,33206,AR
TCP,10.0.2.5,9968,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,3914,S
TCP,10.0.2.4,33206,10.0.2.5,1154,S
TCP,10.0.2.4,33206,10.0.2.5,9103,S
TCP,10.0.2.5,903,10.0.2.4,33206,AR
TCP,10.0.2.5,1217,10.0.2.4,33206,AR
TCP,10.0.2.5,8290,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,49157,S
TCP,10.0.2.5,254,10.0.2.4,33206,AR
TCP,10.0.2.5,2222,10.0.2.4,33206,AR
TCP,10.0.2.5,5678,10.0.2.4,33206,AR
TCP,10.0.2.5,8001,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,765,S
TCP,10.0.2.4,33206,10.0.2.5,1271,S
TCP,10.0.2.4,33206,10.0.2.5,714,S
TCP,10.0.2.5,31038,10.0.2.4,33206,AR
TCP,10.0.2.5,1862,10.0.2.4,33206,AR
TCP,10.0.2.5,1972,10.0.2.4,33206,AR
TCP,10.0.2.5,5550,10.0.2.4,33206,AR
TCP,10.0.2.5,30718,10.0.2.4,33206,AR
TCP,10.0.2.5,3914,10.0.2.4,33206,AR
TCP,10.0.2.5,1154,10.0.2.4,33206,AR
TCP,10.0.2.5,9103,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,49999,S
TCP,10.0.2.4,33206,10.0.2.5,6666,S
TCP,10.0.2.4,33206,10.0.2.5,2099,S
TCP,10.0.2.4,33206,10.0.2.5,2005,S
TCP,10.0.2.4,33206,10.0.2.5,4004,S
TCP,10.0.2.4,33206,10.0.2.5,37,S
TCP,10.0.2.5,49157,10.0.2.4,33206,AR
TCP,10.0.2.5,765,10.0.2.4,33206,AR
TCP,10.0.2.5,1271,10.0.2.4,33206,AR
TCP,10.0.2.5,714,10.0.2.4,33206,AR
TCP,10.0.2.5,49999,10.0.2.4,33206,AR
TCP,10.0.2.5,6666,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,9081,S
TCP,10.0.2.4,33206,10.0.2.5,179,S
TCP,10.0.2.4,33206,10.0.2.5,1098,S
TCP,10.0.2.4,33206,10.0.2.5,10616,S
TCP,10.0.2.5,2099,10.0.2.4,33206,AR
TCP,10.0.2.5,2005,10.0.2.4,33206,AR
TCP,10.0.2.5,4004,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,8090,S
TCP,10.0.2.4,33206,10.0.2.5,306,S
TCP,10.0.2.5,37,10.0.2.4,33206,AR
TCP,10.0.2.5,9081,10.0.2.4,33206,AR
TCP,10.0.2.5,179,10.0.2.4,33206,AR
TCP,10.0.2.5,1098,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,407,S
TCP,10.0.2.4,33206,10.0.2.5,55555,S
TCP,10.0.2.4,33206,10.0.2.5,7741,S
TCP,10.0.2.5,10616,10.0.2.4,33206,AR
TCP,10.0.2.5,8090,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,4449,S
TCP,10.0.2.4,33206,10.0.2.5,1999,S
TCP,10.0.2.4,33206,10.0.2.5,5357,S
TCP,10.0.2.4,33206,10.0.2.5,9500,S
TCP,10.0.2.4,33206,10.0.2.5,2602,S
TCP,10.0.2.4,33206,10.0.2.5,8087,S
TCP,10.0.2.5,306,10.0.2.4,33206,AR
TCP,10.0.2.5,407,10.0.2.4,33206,AR
TCP,10.0.2.5,55555,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,51103,S
TCP,10.0.2.4,33206,10.0.2.5,711,S
TCP,10.0.2.5,7741,10.0.2.4,33206,AR
TCP,10.0.2.5,4449,10.0.2.4,33206,AR
TCP,10.0.2.5,1999,10.0.2.4,33206,AR
TCP,10.0.2.5,5357,10.0.2.4,33206,AR
TCP,10.0.2.5,9500,10.0.2.4,33206,AR
TCP,10.0.2.5,2602,10.0.2.4,33206,AR
TCP,10.0.2.5,8087,10.0.2.4,33206,AR
TCP,10.0.2.5,51103,10.0.2.4,33206,AR
TCP,10.0.2.5,711,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1024,S
TCP,10.0.2.4,33206,10.0.2.5,1718,S
TCP,10.0.2.4,33206,10.0.2.5,1259,S
TCP,10.0.2.4,33206,10.0.2.5,10000,S
TCP,10.0.2.4,33206,10.0.2.5,1096,S
TCP,10.0.2.4,33206,10.0.2.5,1761,S
TCP,10.0.2.4,33206,10.0.2.5,548,S
TCP,10.0.2.4,33206,10.0.2.5,1501,S
TCP,10.0.2.4,33206,10.0.2.5,5800,S
TCP,10.0.2.5,1024,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,19,S
TCP,10.0.2.4,33206,10.0.2.5,90,S
TCP,10.0.2.5,1718,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,3371,S
TCP,10.0.2.4,33206,10.0.2.5,1001,S
TCP,10.0.2.4,33206,10.0.2.5,1071,S
TCP,10.0.2.4,33206,10.0.2.5,2909,S
TCP,10.0.2.4,33206,10.0.2.5,4111,S
TCP,10.0.2.4,33206,10.0.2.5,1131,S
TCP,10.0.2.5,1259,10.0.2.4,33206,AR
TCP,10.0.2.5,10000,10.0.2.4,33206,AR
TCP,10.0.2.5,1096,10.0.2.4,33206,AR
TCP,10.0.2.5,1761,10.0.2.4,33206,AR
TCP,10.0.2.5,548,10.0.2.4,33206,AR
TCP,10.0.2.5,1501,10.0.2.4,33206,AR
TCP,10.0.2.5,5800,10.0.2.4,33206,AR
TCP,10.0.2.5,19,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,2301,S
TCP,10.0.2.5,90,10.0.2.4,33206,AR
TCP,10.0.2.5,3371,10.0.2.4,33206,AR
TCP,10.0.2.5,1001,10.0.2.4,33206,AR
TCP,10.0.2.5,1071,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,62078,S
TCP,10.0.2.4,33206,10.0.2.5,1234,S
TCP,10.0.2.4,33206,10.0.2.5,10180,S
TCP,10.0.2.5,2909,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,19801,S
TCP,10.0.2.4,33206,10.0.2.5,1138,S
TCP,10.0.2.5,4111,10.0.2.4,33206,AR
TCP,10.0.2.5,1131,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1296,S
TCP,10.0.2.4,33206,10.0.2.5,1102,S
TCP,10.0.2.5,2301,10.0.2.4,33206,AR
TCP,10.0.2.5,62078,10.0.2.4,33206,AR
TCP,10.0.2.5,1234,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,32775,S
TCP,10.0.2.4,33206,10.0.2.5,1053,S
TCP,10.0.2.4,33206,10.0.2.5,1051,S
TCP,10.0.2.4,33206,10.0.2.5,9090,S
TCP,10.0.2.4,33206,10.0.2.5,5910,S
TCP,10.0.2.5,10180,10.0.2.4,33206,AR
TCP,10.0.2.5,19801,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,555,S
TCP,10.0.2.4,33206,10.0.2.5,1069,S
TCP,10.0.2.5,1138,10.0.2.4,33206,AR
TCP,10.0.2.5,1296,10.0.2.4,33206,AR
TCP,10.0.2.5,1102,10.0.2.4,33206,AR
TCP,10.0.2.5,32775,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1971,S
TCP,10.0.2.4,33206,10.0.2.5,10001,S
TCP,10.0.2.4,33206,10.0.2.5,2383,S
TCP,10.0.2.4,33206,10.0.2.5,9876,S
TCP,10.0.2.4,33206,10.0.2.5,1111,S
TCP,10.0.2.4,33206,10.0.2.5,58080,S
TCP,10.0.2.5,1053,10.0.2.4,33206,AR
TCP,10.0.2.5,1051,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,5009,S
TCP,10.0.2.4,33206,10.0.2.5,6389,S
TCP,10.0.2.4,33206,10.0.2.5,5500,S
TCP,10.0.2.5,9090,10.0.2.4,33206,AR
TCP,10.0.2.5,5910,10.0.2.4,33206,AR
TCP,10.0.2.5,555,10.0.2.4,33206,AR
TCP,10.0.2.5,1069,10.0.2.4,33206,AR
TCP,10.0.2.5,1971,10.0.2.4,33206,AR
TCP,10.0.2.5,10001,10.0.2.4,33206,AR
TCP,10.0.2.5,2383,10.0.2.4,33206,AR
TCP,10.0.2.5,9876,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,6502,S
TCP,10.0.2.5,1111,10.0.2.4,33206,AR
TCP,10.0.2.5,58080,10.0.2.4,33206,AR
TCP,10.0.2.5,5009,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1084,S
TCP,10.0.2.4,33206,10.0.2.5,13782,S
TCP,10.0.2.4,33206,10.0.2.5,8082,S
TCP,10.0.2.4,33206,10.0.2.5,7000,S
TCP,10.0.2.4,33206,10.0.2.5,4224,S
TCP,10.0.2.4,33206,10.0.2.5,10626,S
TCP,10.0.2.5,6389,10.0.2.4,33206,AR
TCP,10.0.2.5,5500,10.0.2.4,33206,AR
TCP,10.0.2.5,6502,10.0.2.4,33206,AR
TCP,10.0.2.5,1084,10.0.2.4,33206,AR
TCP,10.0.2.5,13782,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1122,S
TCP,10.0.2.4,33206,10.0.2.5,27356,S
TCP,10.0.2.5,8082,10.0.2.4,33206,AR
TCP,10.0.2.5,7000,10.0.2.4,33206,AR
TCP,10.0.2.5,4224,10.0.2.4,33206,AR
TCP,10.0.2.5,10626,10.0.2.4,33206,AR
TCP,10.0.2.5,1122,10.0.2.4,33206,AR
TCP,10.0.2.5,27356,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,8701,S
TCP,10.0.2.4,33206,10.0.2.5,42510,S
TCP,10.0.2.4,33206,10.0.2.5,32,S
TCP,10.0.2.4,33206,10.0.2.5,3,S
TCP,10.0.2.4,33206,10.0.2.5,3703,S
TCP,10.0.2.5,8701,10.0.2.4,33206,AR
TCP,10.0.2.5,42510,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,2557,S
TCP,10.0.2.4,33206,10.0.2.5,9877,S
TCP,10.0.2.4,33206,10.0.2.5,1076,S
TCP,10.0.2.5,32,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,6699,S
TCP,10.0.2.4,33206,10.0.2.5,389,S
TCP,10.0.2.4,33206,10.0.2.5,7103,S
TCP,10.0.2.5,3,10.0.2.4,33206,AR
TCP,10.0.2.5,3703,10.0.2.4,33206,AR
TCP,10.0.2.5,2557,10.0.2.4,33206,AR
TCP,10.0.2.5,9877,10.0.2.4,33206,AR
TCP,10.0.2.5,1076,10.0.2.4,33206,AR
TCP,10.0.2.5,6699,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1717,S
TCP,10.0.2.4,33206,10.0.2.5,2107,S
TCP,10.0.2.4,33206,10.0.2.5,49156,S
TCP,10.0.2.5,389,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,32779,S
TCP,10.0.2.4,33206,10.0.2.5,2004,S
TCP,10.0.2.5,7103,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,8031,S
TCP,10.0.2.4,33206,10.0.2.5,2000,S
TCP,10.0.2.5,1717,10.0.2.4,33206,AR
TCP,10.0.2.5,2107,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,7200,S
TCP,10.0.2.4,33206,10.0.2.5,1216,S
TCP,10.0.2.4,33206,10.0.2.5,6025,S
TCP,10.0.2.5,49156,10.0.2.4,33206,AR
TCP,10.0.2.5,32779,10.0.2.4,33206,AR
TCP,10.0.2.5,2004,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,3878,S
TCP,10.0.2.5,8031,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,2717,S
TCP,10.0.2.4,33206,10.0.2.5,1300,S
TCP,10.0.2.5,2000,10.0.2.4,33206,AR
TCP,10.0.2.5,7200,10.0.2.4,33206,AR
TCP,10.0.2.5,1216,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1062,S
TCP,10.0.2.4,33206,10.0.2.5,6129,S
TCP,10.0.2.4,33206,10.0.2.5,61900,S
TCP,10.0.2.5,6025,10.0.2.4,33206,AR
TCP,10.0.2.5,3878,10.0.2.4,33206,AR
TCP,10.0.2.5,2717,10.0.2.4,33206,AR
TCP,10.0.2.5,1300,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1914,S
TCP,10.0.2.4,33206,10.0.2.5,65389,S
TCP,10.0.2.5,1062,10.0.2.4,33206,AR
TCP,10.0.2.5,6129,10.0.2.4,33206,AR
TCP,10.0.2.5,61900,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1078,S
TCP,10.0.2.4,33206,10.0.2.5,3869,S
TCP,10.0.2.4,33206,10.0.2.5,9091,S
TCP,10.0.2.4,33206,10.0.2.5,2100,S
TCP,10.0.2.5,1914,10.0.2.4,33206,AR
TCP,10.0.2.5,65389,10.0.2.4,33206,AR
TCP,10.0.2.5,1078,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,7201,S
TCP,10.0.2.4,33206,10.0.2.5,3011,S
TCP,10.0.2.4,33206,10.0.2.5,6839,S
TCP,10.0.2.4,33206,10.0.2.5,89,S
TCP,10.0.2.4,33206,10.0.2.5,683,S
TCP,10.0.2.5,3869,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,50002,S
TCP,10.0.2.5,9091,10.0.2.4,33206,AR
TCP,10.0.2.5,2100,10.0.2.4,33206,AR
TCP,10.0.2.5,7201,10.0.2.4,33206,AR
TCP,10.0.2.5,3011,10.0.2.4,33206,AR
TCP,10.0.2.5,6839,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,2030,S
TCP,10.0.2.4,33206,10.0.2.5,7002,S
TCP,10.0.2.4,33206,10.0.2.5,1007,S
TCP,10.0.2.4,33206,10.0.2.5,2003,S
TCP,10.0.2.4,33206,10.0.2.5,65000,S
TCP,10.0.2.4,33206,10.0.2.5,3283,S
TCP,10.0.2.5,89,10.0.2.4,33206,AR
TCP,10.0.2.5,683,10.0.2.4,33206,AR
TCP,10.0.2.5,50002,10.0.2.4,33206,AR
TCP,10.0.2.5,2030,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1114,S
TCP,10.0.2.4,33206,10.0.2.5,1085,S
TCP,10.0.2.5,7002,10.0.2.4,33206,AR
TCP,10.0.2.5,1007,10.0.2.4,33206,AR
TCP,10.0.2.5,2003,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1092,S
TCP,10.0.2.4,33206,10.0.2.5,9071,S
TCP,10.0.2.4,33206,10.0.2.5,5298,S
TCP,10.0.2.5,65000,10.0.2.4,33206,AR
TCP,10.0.2.5,3283,10.0.2.4,33206,AR
TCP,10.0.2.5,1114,10.0.2.4,33206,AR
TCP,10.0.2.5,1085,10.0.2.4,33206,AR
TCP,10.0.2.5,1092,10.0.2.4,33206,AR
TCP,10.0.2.5,9071,10.0.2.4,33206,AR
TCP,10.0.2.5,5298,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,2045,S
TCP,10.0.2.4,33206,10.0.2.5,2049,S
TCP,10.0.2.4,33206,10.0.2.5,2135,S
TCP,10.0.2.4,33206,10.0.2.5,7938,S
TCP,10.0.2.4,33206,10.0.2.5,1641,S
TCP,10.0.2.4,33206,10.0.2.5,1054,S
TCP,10.0.2.5,2045,10.0.2.4,33206,AR
TCP,10.0.2.5,2049,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,2001,S
TCP,10.0.2.4,33206,10.0.2.5,15000,S
TCP,10.0.2.4,33206,10.0.2.5,1043,S
TCP,10.0.2.4,33206,10.0.2.5,9999,S
TCP,10.0.2.4,33206,10.0.2.5,1455,S
TCP,10.0.2.5,2135,10.0.2.4,33206,AR
TCP,10.0.2.5,7938,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,5510,S
TCP,10.0.2.4,33206,10.0.2.5,5998,S
TCP,10.0.2.5,1641,10.0.2.4,33206,AR
TCP,10.0.2.5,1054,10.0.2.4,33206,AR
TCP,10.0.2.5,2001,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,7004,S
TCP,10.0.2.4,33206,10.0.2.5,1187,S
TCP,10.0.2.4,33206,10.0.2.5,1037,S
TCP,10.0.2.5,15000,10.0.2.4,33206,AR
TCP,10.0.2.5,1043,10.0.2.4,33206,AR
TCP,10.0.2.5,9999,10.0.2.4,33206,AR
TCP,10.0.2.5,1455,10.0.2.4,33206,AR
TCP,10.0.2.5,5510,10.0.2.4,33206,AR
TCP,10.0.2.5,5998,10.0.2.4,33206,AR
TCP,10.0.2.5,7004,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,44443,S
TCP,10.0.2.4,33206,10.0.2.5,1165,S
TCP,10.0.2.4,33206,10.0.2.5,60443,S
TCP,10.0.2.4,33206,10.0.2.5,23502,S
TCP,10.0.2.4,33206,10.0.2.5,13783,S
TCP,10.0.2.4,33206,10.0.2.5,2042,S
TCP,10.0.2.5,1187,10.0.2.4,33206,AR
TCP,10.0.2.5,1037,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,14442,S
TCP,10.0.2.4,33206,10.0.2.5,26,S
TCP,10.0.2.5,44443,10.0.2.4,33206,AR
TCP,10.0.2.5,1165,10.0.2.4,33206,AR
TCP,10.0.2.5,60443,10.0.2.4,33206,AR
TCP,10.0.2.5,23502,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1088,S
TCP,10.0.2.4,33206,10.0.2.5,222,S
TCP,10.0.2.4,33206,10.0.2.5,9110,S
TCP,10.0.2.5,13783,10.0.2.4,33206,AR
TCP,10.0.2.5,2042,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,30000,S
TCP,10.0.2.4,33206,10.0.2.5,41511,S
TCP,10.0.2.5,14442,10.0.2.4,33206,AR
TCP,10.0.2.5,26,10.0.2.4,33206,AR
TCP,10.0.2.5,1088,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1688,S
TCP,10.0.2.4,33206,10.0.2.5,2500,S
TCP,10.0.2.4,33206,10.0.2.5,1783,S
TCP,10.0.2.5,222,10.0.2.4,33206,AR
TCP,10.0.2.5,9110,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,2608,S
TCP,10.0.2.4,33206,10.0.2.5,7402,S
TCP,10.0.2.4,33206,10.0.2.5,8181,S
TCP,10.0.2.4,33206,10.0.2.5,9000,S
TCP,10.0.2.5,30000,10.0.2.4,33206,AR
TCP,10.0.2.5,41511,10.0.2.4,33206,AR
TCP,10.0.2.5,1688,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,1036,S
TCP,10.0.2.4,33206,10.0.2.5,801,S
TCP,10.0.2.4,33206,10.0.2.5,8007,S
TCP,10.0.2.5,2500,10.0.2.4,33206,AR
TCP,10.0.2.5,1783,10.0.2.4,33206,AR
TCP,10.0.2.5,2608,10.0.2.4,33206,AR
TCP,10.0.2.5,7402,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,8088,S
TCP,10.0.2.5,8181,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,8651,S
TCP,10.0.2.4,33206,10.0.2.5,52673,S
TCP,10.0.2.4,33206,10.0.2.5,1533,S
TCP,10.0.2.4,33206,10.0.2.5,301,S
TCP,10.0.2.5,9000,10.0.2.4,33206,AR
TCP,10.0.2.5,1036,10.0.2.4,33206,AR
TCP,10.0.2.5,801,10.0.2.4,33206,AR
TCP,10.0.2.5,8007,10.0.2.4,33206,AR
TCP,10.0.2.4,33206,10.0.2.5,901,S
TCP,10.0.2.4,33206,10.0.2.5,8180,S
TCP,10.0.2.4,33206,10.0.2.5,64680,S
TCP,10.0.2.4,33206,10.0.2.5,10010,S
TCP,10.0.2.5,8088,10.0.2.4,33206,AR
